building,n_samples,rmse,mae,r2,mean_residual,std_residual
371,5164,1.2795578735993548e-05,8.911292095157416e-06,0.8612627855482327,4.862437646676771e-07,1.2787574749203544e-05
951,5164,1.11239845526095e-05,6.934710219530685e-06,0.860476019977322,-1.941061666315001e-06,1.095438494181742e-05
852,5164,4.253871910644373e-06,3.364886932837023e-06,0.8585094780516411,-9.27986868989911e-07,4.151819436895383e-06
266,5164,3.469257054930607e-06,2.531932852251346e-06,0.8583031203663161,4.974977277539464e-07,3.4337332073636593e-06
280,5164,3.496875402249166e-06,2.6879856550282537e-06,0.8581715612292081,-6.06132350418643e-07,3.4442761808924337e-06
85,5164,1.4360980101005634e-05,1.0334289029663628e-05,0.8578340310555893,-1.4548927281790116e-06,1.4288476894537386e-05
1004,5164,2.1220507820472742e-05,1.6043050193223996e-05,0.8578304506794454,-4.0639912319764644e-07,2.1218670518773235e-05
52,5164,1.3371388461286658e-05,9.806311271556448e-06,0.8578030561154031,-1.866800988701643e-06,1.3241715838159901e-05
356,5164,1.8477578577157687e-05,1.3191922713247619e-05,0.8577986563517731,-5.047122819002902e-07,1.8472472889284963e-05
246,5164,1.7773704675994315e-05,1.3167632893723167e-05,0.8574698286132518,8.549832367396421e-07,1.7754847964281267e-05
311,5164,3.4941577624707786e-05,2.1532795276039704e-05,0.8548022930201669,-2.2990299621721374e-06,3.486923799179451e-05
272,5164,2.5938515112488903e-06,2.1434330740642805e-06,0.8536366416024761,-1.2457978563224282e-06,2.275314459990598e-06
281,5164,8.29176203314338e-06,5.9268307610027866e-06,0.8534130833767455,-6.789837976589748e-07,8.264715716110543e-06
187,5164,4.264086090122266e-06,3.168101312420025e-06,0.8531309175871189,-9.319351786318831e-07,4.1614036657509774e-06
69,5164,0.0002615154431691335,0.000198031031076686,0.8530219121647775,-6.962120323893258e-05,0.00025210220644928744
302,5164,9.648413040559877e-06,7.090011378073645e-06,0.8511958157894072,-1.5328776217568601e-06,9.526790428558037e-06
29,5164,0.00035763581253191943,0.00016986201497300836,0.8473050470614125,5.2518826767435324e-05,0.0003537928575925457
61,5164,1.9854270215868415e-05,1.1819893213150943e-05,0.8470165262092675,-8.105581160325312e-07,1.9839638694061988e-05
353,5164,5.7823243355292494e-06,3.540065441700615e-06,0.8451802984927937,-3.4003481296034356e-07,5.772876630578773e-06
100,5164,7.074317681133521e-06,5.50974746833784e-06,0.8447566167833224,-9.352619162557478e-07,7.012900938817025e-06
263,5164,5.708144044655236e-06,4.423779945233236e-06,0.8442843523480006,-1.2189368771404789e-06,5.5770175176630236e-06
373,5164,3.6110488348504843e-06,2.753261145363819e-06,0.842942006700245,-9.173675732468469e-07,3.492917551920322e-06
22,5164,1.7232415324093873e-05,1.2199646179077424e-05,0.8409352698946089,-1.5953315061021513e-06,1.7160072218400265e-05
293,5164,4.732627700863597e-06,3.405075881123476e-06,0.8399311409131252,-8.240981732390299e-07,4.660776088423887e-06
386,5164,5.1049284062195255e-06,3.717219828205306e-06,0.8393471147217892,-7.908131365596452e-07,5.043791728189427e-06
165,5164,5.531832343612539e-06,3.718874447480552e-06,0.8372390628491475,-4.521776791802226e-08,5.532183208143864e-06
268,5164,8.858886138818218e-06,6.7426238519949705e-06,0.8369084431862015,-7.541313225643245e-07,8.827584032760293e-06
70,5164,5.0079158374599225e-06,3.5567454671828546e-06,0.8344164294814378,1.23851154772452e-06,4.852820888354761e-06
88,5164,2.497254570294783e-06,1.8493328120275367e-06,0.834342946652538,-8.801180236666474e-07,2.337248489557646e-06
9,5164,7.628574254611685e-06,5.249914070252993e-06,0.8342635181798819,-1.3070817300097485e-06,7.516490083798286e-06
59,5164,2.0874188881632266e-05,1.3417231402026954e-05,0.8335888357592415,-1.8939045600328208e-06,2.079010792010615e-05
