buildingnumber,mean_residual,abs_mean_residual,std_residual,n_samples,residual_z,weather_ratio,weather_sensitivity_z,baseline_load_ratio,baseline_load_z,variability_cv,variability_z,size_tier,peer_z,composite_score,rank,utility
1102,-8.623572190435341e-07,8.623572190435341e-07,3.7259863223987193e-06,5164,-0.15486655134237867,1.0091598663456993,-0.07276206329294342,1.1196709111104766,0.54261055140895,0.06468109200596382,-0.13918423799647678,Large (50k-150k sqft),-0.14219697216208607,0.0053025506967032884,68,ELECTRICITY
892,-5.221731482105973e-06,5.221731482105973e-06,6.648059627348915e-07,5164,0.09561325406593384,0.9519131003444512,-0.4041490884989933,1.0391965856123948,0.24162102210950567,0.17133836181783654,-0.08046247451948776,Large (50k-150k sqft),0.13956929850632194,0.005044386539907752,69,ELECTRICITY
1105,-4.295693812126418e-07,4.295693812126418e-07,4.4361021490077764e-06,5164,-0.17973356363849946,1.0083471260563222,-0.07746681092455517,1.1328767255350694,0.5920028494253993,0.08480130432669833,-0.12810675259778853,Large (50k-150k sqft),-0.17017002693958264,0.004245621678013303,70,ELECTRICITY
931,-6.157060913879785e-07,6.157060913879785e-07,3.029068979427621e-06,5164,-0.16903856840968676,1.1630349585674644,0.8179818621117785,0.8816558964790663,-0.3476116005221799,0.14555260621883487,-0.09465920995093857,Medium (10k-50k sqft),-0.16878833089190767,0.003845350668586753,71,ELECTRICITY
22,-1.2842873509189634e-06,1.2842873509189634e-06,1.738779611300447e-05,5164,-0.13062339832302358,1.0995202951329086,0.45031156660404575,0.9447441154000157,-0.11164946974533366,0.1765864063495381,-0.07757308469870146,Large (50k-150k sqft),-0.11492570051456924,-0.00032941790715524874,72,ELECTRICITY
100,-1.1051259112577956e-06,1.1051259112577956e-06,7.022335811362097e-06,5164,-0.140917610252301,1.0054349977564292,-0.09432438387983509,1.1075052537200982,0.49710864171434105,0.07169505032481235,-0.1353225977898283,Large (50k-150k sqft),-0.1265057227045996,-0.0009926795829532896,73,ELECTRICITY
847,-6.170027568964655e-07,6.170027568964655e-07,7.5216922376250705e-06,5164,-0.16896406493633337,1.002433919854155,-0.11169686354837363,1.1183440597000935,0.5376478707155777,0.161558381824351,-0.08584698954598448,Medium (10k-50k sqft),-0.16873966848729666,-0.0036870167524513595,74,ELECTRICITY
66,-8.854184881882526e-07,8.854184881882526e-07,4.04363783879028e-06,5164,-0.1535415028699908,1.120604490080954,0.5723626295854,0.9345441688899443,-0.14979924086729327,0.08142153019433587,-0.12996753806094824,Medium (10k-50k sqft),-0.15866632664656113,-0.004844852823502294,75,ELECTRICITY
99,-9.802997494661258e-07,9.802997494661258e-07,4.740623987266954e-06,5164,-0.14808983975789053,1.015787337478037,-0.034397311943731954,1.0910296056506434,0.43548653395965475,0.06835105693718224,-0.13716368362601547,Large (50k-150k sqft),-0.13457380770200517,-0.00496973122338569,76,ELECTRICITY
977,-1.3874831770641235e-06,1.3874831770641235e-06,8.722712584608931e-06,5164,-0.12469399908084165,1.0747829766671233,0.30711349707864144,0.9889251395844676,0.053596098837437864,0.07844635205520883,-0.1316055671169693,Medium (10k-50k sqft),-0.13982440105274654,-0.005980775766494004,77,ELECTRICITY
352,-1.1072390371299664e-06,1.1072390371299664e-06,9.680127214708025e-07,5164,-0.14079619480932118,0.982130007866042,-0.22923106615537367,1.082032615815973,0.4018360532791563,0.11127340604029788,-0.11353213899379631,Very Large (>150k sqft),0.10910095405855808,-0.008382538758325564,78,ELECTRICITY
90,-9.078014437104247e-07,9.078014437104247e-07,6.33597305389628e-06,5164,-0.15225542876730114,1.137503160126668,0.6701847492884707,0.8908839798280974,-0.3130967854383662,0.11913124931541355,-0.1092058852367437,Large (50k-150k sqft),-0.1392597043490647,-0.01152887429804069,79,ELECTRICITY
851,-1.8474280766779527e-08,1.8474280766779527e-08,5.369379523213091e-05,5164,-0.20335416020816718,1.0563486005090241,0.2004015637542572,1.232532630824543,0.9647351940500668,0.27602832269769256,-0.02282384255332608,Very Large (>150k sqft),-1.2156718037872447,-0.013753243452670982,80,ELECTRICITY
227,-2.8245770261998267e-07,2.8245770261998267e-07,3.468314560762205e-05,5164,-0.188186268637793,1.0445326553693735,0.13200205085004615,1.0388644058207388,0.24037860549383971,0.23486814533040082,-0.045485197042300356,Medium (10k-50k sqft),-0.18129476977229184,-0.015996744344749545,81,ELECTRICITY
1104,-6.517937710537042e-07,6.517937710537042e-07,4.268250814334021e-06,5164,-0.1669650517912814,0.9837171786053087,-0.22004333684734215,1.1342265936326517,0.5970516169769499,0.0788267461462125,-0.13139613543097772,Large (50k-150k sqft),-0.15580664958342702,-0.017768277263623573,82,ELECTRICITY
102,-1.2118711983169366e-06,1.2118711983169366e-06,9.382029893731746e-06,5164,-0.13478426699765575,1.0903241974641942,0.3970776869841363,0.9442257664236757,-0.1135881950895446,0.13326920673669426,-0.10142202021559188,Medium (10k-50k sqft),-0.14641492197614717,-0.020912923049139224,83,ELECTRICITY
184,-1.0136208094639662e-06,1.0136208094639662e-06,8.787961300032315e-06,5164,-0.1461752868609354,0.9474707938125055,-0.42986447557680274,1.1689552581793479,0.7269435338139236,0.12701792832129558,-0.10486375553457512,Medium (10k-50k sqft),-0.1538550370817845,-0.023244593303310388,84,ELECTRICITY
