buildingnumber,mean_residual,abs_mean_residual,std_residual,n_samples,residual_z,weather_ratio,weather_sensitivity_z,baseline_load_ratio,baseline_load_z,variability_cv,variability_z,size_tier,peer_z,composite_score,rank,utility
246,-1.2458264467644815e-05,1.2458264467644815e-05,6.771861423000299e-05,5164,-0.11866206340633237,0.8616627125889941,-0.8557343197121161,1.0696211537110718,-0.5920466057829279,0.10768217187797524,-0.39953658831264766,Very Large (>150k sqft),1.620453186875094,-0.14201731433654155,49,COOLING
1104,-1.5898379667229452e-06,1.5898379667229452e-06,2.1863147231105943e-05,5164,-0.20075235644249304,0.9903116480107397,-0.12382543865252743,1.1654070994548866,-0.05319669175575151,0.20740764844362491,-0.11530620966158076,Large (50k-150k sqft),-0.22861334151402987,-0.1472180656907453,50,COOLING
160,-8.464767195054048e-06,8.464767195054048e-06,8.469636645861602e-05,5164,-0.14882534061286065,1.4055197986442811,2.238374698805034,0.5678053072549339,-3.4150434830448027,0.6094666725498668,1.0306134950847414,Large (50k-150k sqft),-0.15484015940970264,-0.14861535868055611,51,COOLING
1,-4.9700528096481135e-06,4.9700528096481135e-06,1.446381041723364e-05,5164,-0.17522126167386481,0.9114760711841858,-0.5723364087095492,1.1543748889299468,-0.11525909189943248,0.40104719527708305,0.436591295506649,Large (50k-150k sqft),-0.19234108373845374,-0.15344794685872654,52,COOLING
249,-1.4588584780640463e-06,1.4588584780640463e-06,9.701126694031355e-06,5164,-0.2017416573872824,1.052873230478185,0.232099603952413,1.142113040795888,-0.18423889641609406,0.08843383144148605,-0.454396823420839,Large (50k-150k sqft),-0.2300188503342436,-0.1536127067721833,53,COOLING
87,-6.0752440892179926e-09,6.0752440892179926e-09,1.737297148945768e-05,5164,-0.2127146718696363,1.1088804313976708,0.5507354917806112,1.0510718995047044,-0.6963966120051586,0.18659902381384186,-0.17461345452430801,Large (50k-150k sqft),-0.24560831147901754,-0.15597989050629918,54,COOLING
1103,-1.6158202615888465e-06,1.6158202615888465e-06,1.9065398190075088e-05,5164,-0.20055610961696474,0.9486670103093843,-0.3607499035321562,1.2041074166365162,0.16451439752993463,0.1895066123618367,-0.16632645482855787,Large (50k-150k sqft),-0.22833453187003652,-0.15861308209032288,55,COOLING
1044,-1.5553043643642054e-05,1.5553043643642054e-05,0.00010857741730182848,5164,-0.09528689227017277,1.1117421843011495,0.5670165621104016,0.9912834296458793,-1.032740441917436,0.1856575002794761,-0.1772969171649252,Large (50k-150k sqft),-0.07877760052654197,-0.16014202129617877,56,COOLING
1105,-2.016565317090667e-06,2.016565317090667e-06,2.2098140063378384e-05,5164,-0.1975292428450225,0.9315411679390723,-0.4581821604363142,1.2077508864787658,0.18501096825344904,0.19300983887302392,-0.15634181066273417,Large (50k-150k sqft),-0.22403423480877915,-0.17094941811080677,57,COOLING
299,-3.981842250814019e-06,3.981842250814019e-06,4.0356382680113656e-05,5164,-0.18268531310295053,0.9059199126776796,-0.6039464779429656,1.2469292287857061,0.40541121820541315,0.16364828740213305,-0.24002599227564694,Very Large (>150k sqft),-0.2873212909324738,-0.1736147383596138,58,COOLING
1064,-4.869326003445639e-06,4.869326003445639e-06,2.9646669937856045e-05,5136,-0.17598206113614726,1.326436765804823,1.7884559032349412,0.7395336101864237,-2.448975021204288,0.3293005375459972,0.2321041333878446,Large (50k-150k sqft),-0.19342195843111826,-0.17909611569120468,59,COOLING
852,-2.2617176230303737e-06,2.2617176230303737e-06,1.5778756505562516e-05,5164,-0.19567758339538882,0.841954225809137,-0.9678597442959609,1.3067609583979445,0.7419984086047287,0.2956172809163446,0.1361025386524738,Very Large (>150k sqft),-0.6744669261531819,-0.1846302002819693,60,COOLING
5,-2.9515150949017597e-06,2.9515150949017597e-06,2.11336487712016e-05,5164,-0.19046747532714897,1.0550663996613985,0.24457697111909749,1.069015558660647,-0.595453419155419,0.180107199607358,-0.19311598482939396,Large (50k-150k sqft),-0.21400151768165296,-0.18838315758206603,61,COOLING
80,-1.0230385680260525e-05,1.0230385680260525e-05,4.9545904919167785e-05,5164,-0.1354894507461566,0.8485609225695737,-0.9302729580736019,1.2572789920899015,0.4636344682173013,0.15819367873433907,-0.255572325473863,Large (50k-150k sqft),-0.13589373978706407,-0.19269444298424615,62,COOLING
