buildingnumber,n_samples,residual_std,residual_cv,residual_uncertainty,combined_uncertainty,confidence_tier,buildingname,grossarea,utility
161,5164,2.0404594230384774e-05,0.6210988591916742,0.06622687020548891,0.033113435102744455,Medium,Ohio Union (0161),317694,GAS
189,5164,2.4422608490736636e-05,0.3135043201177208,0.06648875784998551,0.033244378924992754,Medium,Drackett Tower (0189),141903,GAS
381,5164,2.4510620233390378e-05,0.8990478259471208,0.06971336111830245,0.034856680559151226,Medium,Stores and Receiving (0381),124887,GAS
163,5164,4.2580312696157056e-05,2.61710663297312,0.07831817669624569,0.039159088348122845,Medium,Tzagournis Medical Research Facility (0163),80417,GAS
357,5164,4.662758663726191e-05,1.2837487376575354,0.07843776404992713,0.03921888202496356,Medium,Northwood-High Building (0357),41171,GAS
66,5164,4.17931841982569e-05,1.9409004218023378,0.07851354190157049,0.039256770950785246,Medium,Plumb Hall (0066),45947,GAS
350,5164,3.385658032489776e-05,0.26195853310666206,0.08333886186248132,0.04166943093124066,Medium,Library Book Depository (0350),68253,GAS
178,5148,5.158851770485903e-05,19.18315586063813,0.08611467943730211,0.043057339718651055,Medium,Waterman - South Storage 2 (0178),2753,GAS
1029,5164,3.1748686209607354e-05,0.4139903246877094,0.08619243463214492,0.04309621731607246,Medium,Central Sterile Supply (1029),60996,GAS
868,5164,5.018760147916542e-05,2.397779391345367,0.08830867505668191,0.044154337528340956,Medium,Gateway F - South (0868),19344,GAS
105,5160,5.0298916158536674e-05,0.489556602415516,0.09174926260332211,0.045874631301661056,Medium,Kennedy Commons (0105),36868,GAS
284,5164,4.3024520900361954e-05,1.0941300536304468,0.0932679840506671,0.04663399202533355,Medium,Fawcett Center for Tomorrow (0284),182142,GAS
1004,5164,3.951357872476056e-05,0.3412295392876803,0.09488209276104827,0.047441046380524134,Medium,Jameson Crane Sports Medicine Institute (1004),116273,GAS
867,5164,5.7020182417420856e-05,1.9571831325721547,0.10098022771136263,0.050490113855681314,Medium,Gateway F - North (0867),19356,GAS
153,5164,6.614558244625371e-05,7.495365399005519,0.10142726322284362,0.05071363161142181,Medium,Poultry Breeding House 3 (0153),10229,GAS
56,5164,5.605781190831579e-05,0.7867725036309251,0.1050888833278526,0.0525444416639263,Medium,Converse Hall (0056),59254,GAS
22,5164,4.062141085029664e-05,0.6014274925760967,0.10517370405734079,0.052586852028670396,Medium,Longaberger Alumni House (0022),56976,GAS
290,5164,6.689162607438246e-05,1.8701006031319898,0.10571963878529811,0.052859819392649054,Medium,Printing Facility (0290),42613,GAS
1102,5164,4.2587052218330406e-05,0.44100510360464323,0.10638204553471813,0.05319102276735906,Medium,Houston House (1102),138006,GAS
385,5164,4.129244436197546e-05,0.3400124525076466,0.10645941542002157,0.05322970771001079,Medium,Child Care Center (0385),40376,GAS
348,5164,6.057742487226187e-05,3.0185568336598916,0.10822003963506992,0.05411001981753496,Medium,Jesse Owens Recreation Center South (0348),23535,GAS
193,5164,6.202965344564105e-05,0.5193958205306987,0.10837137296434439,0.054185686482172195,Medium,"Eleventh Ave, 33 W (0193)",26562,GAS
1006,5164,4.5123422663612966e-05,0.2264415724617442,0.10905301421717113,0.054526507108585566,Medium,Covelli Center (1006),124950,GAS
260,5164,5.995324604731369e-05,1.0883070838209594,0.1103181136802507,0.05515905684012535,Medium,Mendoza House (0260),48431,GAS
263,5164,4.665722876811887e-05,0.7946930860118997,0.11284589070412658,0.05642294535206329,Medium,Service Building Annex (0263),58446,GAS
52,5164,4.424019079846248e-05,1.0391726757108046,0.11385208874757309,0.056926044373786545,Medium,Younkin Success Center (0052),68619,GAS
311,5164,5.1184909364744594e-05,0.29608768736968377,0.11494782367709208,0.05747391183854604,Medium,Mount Hall (0311),75660,GAS
309,5164,4.602213874537586e-05,0.4684935649698165,0.11660315232696394,0.05830157616348197,Medium,Pressey Hall (0309),77720,GAS
156,5164,5.2753028423815325e-05,0.25621803285833505,0.11679810069388348,0.05839905034694174,Low,Animal Science Building (0156),55996,GAS
995,5164,4.678665801728922e-05,0.15312867964757212,0.11709563338114796,0.05854781669057398,Low,Evans Hall (0995),27573,GAS
128,5120,7.94612433823648e-05,11.710595494684839,0.1186735260538084,0.0593367630269042,Low,"Kinnear Rd, 1260 (0128)",2784,GAS
91,5164,4.60125649242103e-05,0.1591749763592406,0.11897709456495831,0.059488547282479154,Low,Nicklaus Museum (0091),25443,GAS
226,5164,7.491108922492773e-05,3.659068410560495,0.11934976195641203,0.059674880978206016,Low,"Kinnear Rd, 930 - Storage (0226)",13973,GAS
878,5164,5.5091077553738684e-05,0.3827446935285799,0.12148019118016588,0.06074009559008294,Low,Institute for Behavioral Medicine Research (0878),79960,GAS
253,5164,4.326703552752649e-05,0.5619219703099274,0.1216085574513647,0.06080427872568235,Low,Pfahl Hall (0253),58031,GAS
179,5164,8.922285821170746e-05,6.116591919652305,0.12910011471570718,0.06455005735785359,Low,Waterman - Laboratory Headquarters (0179),8443,GAS
1583,5164,8.305666441095565e-05,5.54333139301665,0.13265330457993044,0.06632665228996522,Low,Kunz-Brundige Extension Building (1583),10495,GAS
155,5164,9.124879934306693e-05,8.610897606222645,0.13706162461442553,0.06853081230721277,Low,Reactor Annex (0155),6237,GAS
47,5164,6.367326023459693e-05,0.44100350738988214,0.14143326755623814,0.07071663377811907,Low,Mershon Center (0047),36976,GAS
227,5164,6.184576121523478e-05,0.8051032014523052,0.14162973287771174,0.07081486643885587,Low,Center for Automotive Research (0227),42008,GAS
158,5160,0.00010399961429545262,7.5179020722807515,0.14751964092282863,0.07375982046141431,Low,Reactor (0158),4887,GAS
270,5164,7.715872401536556e-05,0.28515289630780016,0.15111108158907927,0.07555554079453963,Low,Woody Hayes Athletic Center (0270),202623,GAS
