building,n_samples,rmse,mae,r2,mean_residual,std_residual
1926,5164,1.4981227064843852e-05,2.880851984230757e-06,-0.006374386670126908,-2.074718009851564e-06,1.4838306713945235e-05
131,5164,2.2991894988877636e-05,1.2346877925551413e-05,-0.01194092628928689,8.813419036085238e-07,2.2977221520265202e-05
276,5164,8.44609991161922e-06,3.4922541951066605e-06,-0.015392189652463584,-1.3917734766087375e-06,8.331447174473459e-06
293,5164,1.3232381318273013e-05,5.276284026287289e-06,-0.016485058256100915,-7.987367024224895e-07,1.3209531598976109e-05
37,5164,1.488592335719561e-05,8.121419223426743e-06,-0.017072647099553695,4.2391615856353667e-07,1.4881327006167023e-05
73,5164,6.545312365028979e-06,3.3611075508165465e-06,-0.017148468212516255,-1.4420015909858229e-06,6.385110832268361e-06
1110,5164,2.2524423683994697e-05,1.819226016560332e-05,-0.018524148471758428,1.0416092235967061e-06,2.2502505834424727e-05
41,5164,1.1541081748624295e-05,4.386217240271567e-06,-0.0188916818086986,-1.3073295287021741e-06,1.1467908470626197e-05
163,5164,4.2601857373771535e-05,2.611530383285952e-05,-0.019816477110401243,1.478621960413467e-06,4.2580312696157076e-05
308,5164,2.262539614039439e-05,1.8135973763404497e-05,-0.02339332745085021,-5.308499320951668e-07,2.262135813157088e-05
14,5164,1.1576277227384406e-05,2.953416132372928e-06,-0.03876901882243411,-2.082574636568221e-06,1.1388511455299687e-05
70,5164,1.0301433628089236e-05,2.7886157618330804e-06,-0.04079025377054135,-2.061375582064827e-06,1.0094057476144028e-05
983,5160,7.893233085819242e-06,2.4741250557254165e-06,-0.07232608746315417,-2.06116124493399e-06,7.6201047216851164e-06
170,5164,4.952322948550533e-06,3.7452833867822896e-06,-0.09422004701205622,-8.61853291200617e-07,4.877224401816753e-06
157,5164,6.326066907174389e-06,2.4381293030074874e-06,-0.10412391086031847,-1.9933973925079505e-06,6.004370978756123e-06
160,5164,5.970843349960076e-06,2.4131519746071525e-06,-0.11789433956928996,-2.0077320407534477e-06,5.623709336833529e-06
