building,n_samples,rmse,mae,r2,mean_residual,std_residual
1043,5164,1.6046122876281475e-05,1.0252811612992775e-05,0.5581365073004259,3.2604521465518896e-06,1.5712903042681395e-05
194,5164,3.461389770807738e-05,1.3920453957206121e-05,0.5540772078543958,9.527366553724001e-07,3.460413401390143e-05
309,5164,1.858003576696922e-05,1.55403911135895e-05,0.5489274272069607,1.0142331297582586e-07,1.8581558174906612e-05
97,5164,2.1363782412526683e-05,1.28812967947211e-05,0.5244962459783756,-2.274666923536665e-06,2.124439896989675e-05
98,5164,2.11625728030533e-05,1.274685950881867e-05,0.5129771463549515,-2.1804756897511106e-06,2.1051979375107e-05
1064,5164,1.9767652767836504e-05,1.5770917889283918e-05,0.5099081513791375,-1.1655603319263634e-06,1.973517130992862e-05
100,5164,4.108717083934459e-05,2.3243839661956868e-05,0.4985108529234029,-2.716844425509526e-06,4.10012183495348e-05
72,5164,1.9822367718594097e-05,1.0591473694136771e-05,0.49590738371076293,1.9564246941805925e-06,1.9727494196917797e-05
247,5164,8.660111868106513e-05,6.877940947853855e-05,0.49488754384332834,-5.211189637609034e-06,8.64525569064424e-05
102,5164,9.37504193667809e-06,3.665211505669066e-06,0.48190906245660836,1.8402299608891695e-06,9.193548412924261e-06
851,5156,3.966870337285869e-05,1.6319566367263094e-05,0.4511144865461385,8.801237102657765e-07,3.966278504435075e-05
249,5164,1.1623579287909232e-05,8.734705283249305e-06,0.4412818042719665,2.238513343632793e-06,1.1407096534723596e-05
1106,5164,5.544028108378612e-05,3.952559441257284e-05,0.4314184557131937,1.6574821451184615e-06,5.542086525023361e-05
250,4820,5.668675737742526e-05,4.329121905579479e-05,0.4114018322651284,3.6473748277967307e-05,4.3398673997333775e-05
371,5160,4.868650594665304e-05,2.4818519315171268e-05,0.3539936052966103,5.124664608325317e-06,4.842073984976164e-05
67,5124,1.0511857046114428e-05,6.350866475111965e-06,0.30012148611911016,2.0021457314825575e-06,1.0320433023078999e-05
355,5164,2.6104621681991825e-05,2.171616897252379e-05,0.2999600698119027,-2.7310576182559253e-06,2.596388145615229e-05
1101,5164,2.3729750181007032e-05,1.767619730138799e-05,0.2556011532362922,-8.051264398261916e-07,2.3718384308711318e-05
40,5160,4.7729854695130185e-05,2.4314137832382356e-05,0.25395042464655315,-3.621070071124091e-06,4.759691087184205e-05
146,5164,2.608221338355757e-05,1.835960001283631e-05,0.2043386760952114,-8.137405592154448e-07,2.6072040848342345e-05
163,5156,2.5736352093184268e-05,8.134312653977974e-06,0.18231227071969702,1.771116325469024e-06,2.5677827913002984e-05
1108,5164,4.0178676395248134e-05,3.172152072091582e-05,0.15826497113068405,-4.841333783817492e-07,4.017965005380134e-05
261,5136,5.005740621214291e-05,2.3902055744536807e-05,0.15382724314783514,-3.859118299066048e-06,4.991328676703389e-05
95,5164,3.5664716003840076e-05,1.8991433519680063e-05,0.15248546092988213,7.837443313678848e-07,3.5659556313085034e-05
99,5164,2.054104092151822e-05,1.2472787314083484e-05,0.14327616358395112,1.3469644911970415e-06,2.0498815090247297e-05
1102,5164,2.1827838919482594e-05,1.5035032780704486e-05,0.05358128485891389,-4.421238229316951e-07,2.1825474177219657e-05
1105,5164,3.586927854140296e-05,2.4697384382521727e-05,0.042094095367975815,-3.3646791429306153e-06,3.5714578001365687e-05
1104,5164,3.509308300966557e-05,2.5362580107423214e-05,0.016051417547303104,-2.4832019757704767e-06,3.500850636062205e-05
78,5164,4.419928700372111e-06,4.419928700372111e-06,0.0,-4.419928700372111e-06,0.0
42,5164,4.419928700372111e-06,4.419928700372111e-06,0.0,-4.419928700372111e-06,0.0
144,5164,4.419928700372111e-06,4.419928700372111e-06,0.0,-4.419928700372111e-06,0.0
1103,5164,4.419928700372111e-06,4.419928700372111e-06,0.0,-4.419928700372111e-06,0.0
18,5164,4.419928700372111e-06,4.419928700372111e-06,0.0,-4.419928700372111e-06,0.0
265,5164,4.419928700372111e-06,4.419928700372111e-06,0.0,-4.419928700372111e-06,0.0
182,5164,4.419928700372111e-06,4.419928700372111e-06,0.0,-4.419928700372111e-06,0.0
187,5164,4.419928700372111e-06,4.419928700372111e-06,0.0,-4.419928700372111e-06,0.0
1110,5164,2.8815877635618274e-05,2.0476104364561537e-05,-0.06709144626026409,-1.9100977949403425e-06,2.8755285629532618e-05
1107,5164,5.614376960534277e-05,4.487648440258051e-05,-0.24116882965437592,-4.136279644632181e-06,5.599661832677938e-05
1109,5164,6.806922903845135e-05,5.827640139154852e-05,-0.24159617467102557,-5.33073416787684e-06,6.786674545787287e-05
184,5164,6.627914889505184e-06,4.902551314223758e-06,-0.41828730493514477,-4.225889839584688e-06,5.1064821992506934e-06
376,5164,3.647652227850628e-06,2.775588983687881e-06,-1.129055215728859,1.4644828297770877e-06,3.3410804357033503e-06
186,5164,5.178772761410105e-06,4.552802155575253e-06,-2.6666334029995515,-4.364716768489147e-06,2.7875508206804865e-06
160,5164,2.6368053559854986e-06,2.2993853742636696e-06,-2.8167183989288804,-2.272305602301608e-06,1.3378027921504543e-06
386,4948,4.94452280593647e-06,4.592223714199304e-06,-3.0966214926586453,-4.292928904481e-06,2.4536266851478024e-06
185,5164,4.231660189388364e-06,4.151547294964318e-06,-6.3743979302759275,-3.973593987545936e-06,1.4553037174852846e-06
852,5164,3.7726775229978716e-06,3.663301728444664e-06,-14.266264225297295,-3.6529314281417225e-06,9.430587982150107e-07
148,5164,4.381553508305378e-06,4.38081148506538e-06,-2951.6868668901634,-4.38081148506538e-06,8.064203484681652e-08
3,5164,4.3338039356168826e-06,4.333417855044575e-06,-5611.814131765109,-4.333417855044575e-06,5.785234714100012e-08
17,5164,4.3976323728885165e-06,4.39741570330308e-06,-10147.495695596657,-4.39741570330308e-06,4.3657628337656106e-08
302,5164,4.2979242612695926e-06,4.297762874919924e-06,-13314.88751081548,-4.297762874919924e-06,3.724909738444706e-08
254,5164,4.371730336911714e-06,4.371680598901781e-06,-43946.82995968219,-4.371680598901781e-06,2.0855792721390686e-08
1,5164,4.38604874523413e-06,4.3860377273602e-06,-199041.6774799941,-4.3860377273602e-06,9.832012130869675e-09
