building,n_samples,rmse,mae,r2,mean_residual,std_residual
230,5164,0.0001662374824004011,0.00011803523719347015,0.11479710191380876,6.126037828258293e-05,0.00015455320192628714
265,5164,9.102947591095797e-06,9.101808049207156e-06,0.0,-9.101808049207156e-06,1.440454777256214e-07
91,5164,9.102947591095797e-06,9.101808049207156e-06,0.0,-9.101808049207156e-06,1.440454777256214e-07
298,5164,9.102947591095797e-06,9.101808049207156e-06,0.0,-9.101808049207156e-06,1.440454777256214e-07
186,5164,9.102947591095797e-06,9.101808049207156e-06,0.0,-9.101808049207156e-06,1.440454777256214e-07
18,5164,9.102947591095797e-06,9.101808049207156e-06,0.0,-9.101808049207156e-06,1.440454777256214e-07
800,5164,9.102947591095797e-06,9.101808049207156e-06,0.0,-9.101808049207156e-06,1.440454777256214e-07
190,5164,9.102947591095797e-06,9.101808049207156e-06,0.0,-9.101808049207156e-06,1.440454777256214e-07
174,5164,3.390018918091596e-06,2.2520582342518707e-06,-0.09868232006461053,-9.310742301420237e-07,3.2599673340053503e-06
377,5164,6.898292904317355e-05,5.241152256497338e-05,-0.1374575749516398,1.197304753547931e-06,6.897921690705885e-05
153,5164,9.281752593459011e-06,9.120431561012413e-06,-0.1780001004198355,-8.320685835413114e-06,4.113440778820025e-06
352,5164,1.4706615709833975e-06,1.1454699318256462e-06,-0.27906060240736297,-1.1072390371299662e-06,9.68012721470805e-07
390,5164,3.667073346915315e-05,3.07879013122438e-05,-0.5206408273643541,-2.12246614855592e-07,3.667367030220843e-05
387,5164,2.2765034339784435e-06,1.948916392206468e-06,-0.596580836807354,-1.8858583470049344e-06,1.2752729567911398e-06
983,5164,9.01547099090208e-06,8.872039107768072e-06,-0.9582916643607959,-8.258506269819017e-06,3.6163965455705058e-06
4,5164,1.8821118755913844e-06,1.6257952791432103e-06,-1.0116452428442981,-1.6215053595488682e-06,9.556371325207821e-07
287,5164,2.041340457884969e-06,1.7457266876106913e-06,-1.01237388743154,-1.7001346502522654e-06,1.129982432553645e-06
359,5164,2.1203782617672927e-06,1.9568539214783973e-06,-3.8032945789686288,-1.9568539214783973e-06,8.166124163227393e-07
83,5164,2.6487611071877495e-06,2.454257112104501e-06,-5.3909923899731655,-2.454257112104501e-06,9.963682426473668e-07
159,5164,2.2796270997628517e-06,2.167249514573862e-06,-7.738373211918285,-2.167249514573862e-06,7.069837664571707e-07
1056,5164,9.693989688170065e-06,9.274094059510961e-06,-9.462047451646743,-9.06713375750134e-06,3.4296937683167537e-06
1028,5164,3.2173420406399335e-06,3.124584664352842e-06,-12.867677658898995,-3.1244588389633144e-06,7.675681468850425e-07
992,5164,5.603159591165714e-06,5.470514438646831e-06,-20.05948235071231,-5.467992348156963e-06,1.2234160891205557e-06
162,5164,3.2928927180329173e-06,3.2102906310221563e-06,-26.54334485267581,-3.2102906310221563e-06,7.329942430410471e-07
278,5164,3.478421635975516e-06,3.4214965778634048e-06,-43.143126779846675,-3.4214965778634048e-06,6.26780919362244e-07
892,5164,5.2638731988087615e-06,5.221731482105973e-06,-78.51041118294661,-5.221731482105973e-06,6.648059627348921e-07
958,5164,7.572089666791365e-06,7.523047701301818e-06,-78.67742742353589,-7.523047701301818e-06,8.604874145308248e-07
288,5164,2.568610771670422e-06,2.555528143564437e-06,-126.50880243191052,-2.555528143564437e-06,2.589405104433335e-07
178,5164,9.400172791528032e-06,9.05094075549569e-06,-6805.545871368424,-9.05094075549569e-06,2.5386941541691314e-06
179,5164,9.070069220141017e-06,9.069023401541465e-06,-407283.30528144236,-9.069023401541465e-06,1.3774568850592002e-07
864,5164,7.94268110435508e-07,6.862639990659091e-07,-3.434738514231335e+27,-6.680854466554684e-07,4.2960377889833575e-07
103,5164,1.05019767438574e-06,1.0402736655706411e-06,-6.004841272854847e+27,-1.0402736655706411e-06,1.4404816619456862e-07
